Release DateTime,Release Name,Release Filename,Release URL,QuickStats Only Release,Release Static Link,Release Includes JSON
2021-06-21T15:00:00Z,"Peanut Prices",pnpr2621,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-06-21T16:00:00Z,"Crop Progress",prog2621,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-06-22T15:00:00Z,"Chickens and Eggs",ckeg0621,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2021-06-22T15:00:00Z,"Cold Storage",cost0621,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2021-06-23T15:00:00Z,"Broiler Hatchery",brls2621,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-06-24T15:00:00Z,"Hogs and Pigs",hgpg0621,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,Y
2021-06-24T15:00:00Z,"Livestock Slaughter",lstk0621,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2021-06-24T15:00:00Z,"Poultry Slaughter",psla0621,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2021-06-25T15:00:00Z,"Cattle on Feed",cofd0621,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2021-06-25T15:00:00Z,"Peanut Prices",pnpr2621,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-06-28T15:00:00Z,"Peanut Stocks and Processing",pnst0621,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2021-06-28T16:00:00Z,"Crop Progress",prog2721,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-06-29T15:00:00Z,"Egg Products",eggs0621,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2021-06-30T12:00:00Z,"Acreage",acrg0621,https://usda.library.cornell.edu/concern/publications/j098zb09z,N,N,Y
2021-06-30T12:00:00Z,"Grain Stocks",grst0621,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,Y
2021-06-30T12:00:00Z,"Rice Stocks",rice0621,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2021-06-30T15:00:00Z,"Agricultural Prices",agpr0621,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2021-06-30T15:00:00Z,"Broiler Hatchery",brls2721,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-07-01T15:00:00Z,"Cotton System",cact0721,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2021-07-01T15:00:00Z,"Fats & Oils",cafo0721,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2021-07-01T15:00:00Z,"Grain Crushings",cagc0721,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2021-07-02T15:00:00Z,"Dairy Products",dary0721,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2021-07-02T15:00:00Z,"Peanut Prices",pnpr2721,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-07-06T16:00:00Z,"Crop Progress",prog2821,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-07-07T15:00:00Z,"Broiler Hatchery",brls2821,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-07-09T15:00:00Z,"Peanut Prices",pnpr2821,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-07-12T12:00:00Z,"Crop Production",crop0721,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2021-07-12T16:00:00Z,"Crop Progress",prog2921,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-07-14T15:00:00Z,"Broiler Hatchery",brls2921,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-07-14T15:00:00Z,"Turkey Hatchery",tkha0721,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2021-07-16T15:00:00Z,"Peanut Prices",pnpr2921,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-07-19T16:00:00Z,"Crop Progress",prog3021,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-07-20T15:00:00Z,"Catfish Production",cfpd0721,https://usda.library.cornell.edu/concern/publications/bg257f046,N,N,N
2021-07-21T15:00:00Z,"Broiler Hatchery",brls3021,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-07-21T15:00:00Z,"Agricultural Chemical Usage - Vegetables",agcv0721,https://www.nass.usda.gov/Surveys/Guide_to_NASS_Surveys/Chemical_Use,Y,N,N
2021-07-22T15:00:00Z,"Chickens and Eggs",ckeg0721,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2021-07-22T15:00:00Z,"Cold Storage",cost0721,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2021-07-22T15:00:00Z,"Livestock Slaughter",lstk0721,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2021-07-22T15:00:00Z,"Milk Production",mkpr0721,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2021-07-22T15:00:00Z,"Mink",mink0721,https://usda.library.cornell.edu/concern/publications/2227mp65f,N,N,N
2021-07-23T15:00:00Z,"Cattle",catl0721,https://usda.library.cornell.edu/concern/publications/h702q636h,N,N,Y
2021-07-23T15:00:00Z,"Cattle on Feed",cofd0721,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2021-07-23T15:00:00Z,"Peanut Prices",pnpr3021,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-07-23T15:00:00Z,"Poultry Slaughter",psla0721,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2021-07-26T16:00:00Z,"Crop Progress",prog3121,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-07-28T15:00:00Z,"Broiler Hatchery",brls3121,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-07-28T15:00:00Z,"Peanut Stocks and Processing",pnst0721,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2021-07-29T15:00:00Z,"Egg Products",eggs0721,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2021-07-30T15:00:00Z,"Agricultural Prices",agpr0721,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2021-07-30T15:00:00Z,"Farm Production Expenditures",fpex0721,https://usda.library.cornell.edu/concern/publications/qz20ss48r,N,N,N
2021-07-30T15:00:00Z,"Peanut Prices",pnpr3121,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-08-02T15:00:00Z,"Cotton System",cact0821,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2021-08-02T15:00:00Z,"Fats & Oils",cafo0821,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2021-08-02T15:00:00Z,"Flour Milling",cafl0821,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2021-08-02T15:00:00Z,"Grain Crushings",cagc0821,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2021-08-02T15:00:00Z,"Honey Bee Colonies",hcny0821,https://usda.library.cornell.edu/concern/publications/rn301137d,N,N,N
2021-08-02T16:00:00Z,"Crop Progress",prog3221,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-08-04T15:00:00Z,"Broiler Hatchery",brls3221,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-08-04T15:00:00Z,"Dairy Products",dary0821,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2021-08-06T15:00:00Z,"Land Values",land0821,https://usda.library.cornell.edu/concern/publications/pn89d6567,N,N,N
2021-08-06T15:00:00Z,"Peanut Prices",pnpr3221,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-08-06T15:00:00Z,"Cash Rents- State",rent0821,https://quickstats.nass.usda.gov/results/58B27A06-F574-315B-A854-9BF568F17652#7878272B-A9F3-3BC2-960D-5F03B7DF4826,Y,N,N
2021-08-09T16:00:00Z,"Crop Progress",prog3321,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-08-11T15:00:00Z,"Broiler Hatchery",brls3321,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-08-12T12:00:00Z,"Cotton Ginnings",ctgn3321,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2021-08-12T12:00:00Z,"Crop Production",crop0821,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2021-08-13T15:00:00Z,"Peanut Prices",pnpr3321,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-08-13T15:00:00Z,"Turkey Hatchery",tkha0821,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2021-08-16T16:00:00Z,"Crop Progress",prog3421,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-08-18T15:00:00Z,"Broiler Hatchery",brls3421,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-08-18T15:00:00Z,"Farm Computer Usage and Ownership",fmpc0821,https://usda.library.cornell.edu/concern/publications/h128nd689,N,N,N
2021-08-18T15:00:00Z,"County Estimates: Hogs",cehgan21,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2021-08-19T15:00:00Z,"Livestock Slaughter",lstk0821,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2021-08-19T15:00:00Z,"Milk Production",mkpr0821,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2021-08-20T12:00:00Z,"Rice Stocks",rice0821,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2021-08-20T15:00:00Z,"Cattle on Feed",cofd0821,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2021-08-20T15:00:00Z,"Peanut Prices",pnpr3421,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-08-23T15:00:00Z,"Chickens and Eggs",ckeg0821,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2021-08-23T15:00:00Z,"Cold Storage",cost0821,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2021-08-23T16:00:00Z,"Crop Progress",prog3521,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-08-24T15:00:00Z,"Poultry Slaughter",psla0821,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2021-08-25T15:00:00Z,"Broiler Hatchery",brls3521,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-08-25T15:00:00Z,"U.S. and Canadian Cattle",uscc0821,https://usda.library.cornell.edu/concern/publications/474299142,N,N,N
2021-08-25T15:00:00Z,"U.S. and Canadian Hogs",usch0821,https://usda.library.cornell.edu/concern/publications/7h149p85x,N,N,N
2021-08-27T15:00:00Z,"Peanut Prices",pnpr3521,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-08-27T15:00:00Z,"Peanut Stocks and Processing",pnst0821,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2021-08-27T15:00:00Z,"Cash Rents - County",cecart21,https://quickstats.nass.usda.gov/results/E0F5EB36-3313-3D7B-9E7F-E56A3365CF2B#9A9F55D7-E267-38C6-ACB9-DF106291B5A7,Y,N,N
2021-08-30T16:00:00Z,"Crop Progress",prog3621,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-08-31T15:00:00Z,"Agricultural Prices",agpr0821,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2021-08-31T15:00:00Z,"Egg Products",eggs0821,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2021-08-31T15:00:00Z,"Mushrooms",mush0821,https://usda.library.cornell.edu/concern/publications/r781wg03d,N,N,N
2021-09-01T15:00:00Z,"Broiler Hatchery",brls3621,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-09-01T15:00:00Z,"Cotton System",cact0921,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2021-09-01T15:00:00Z,"Fats & Oils",cafo0921,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2021-09-01T15:00:00Z,"Grain Crushings",cagc0921,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2021-09-03T15:00:00Z,"Dairy Products",dary0921,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2021-09-03T15:00:00Z,"Peanut Prices",pnpr3621,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-09-07T16:00:00Z,"Crop Progress",prog3721,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-09-08T15:00:00Z,"Broiler Hatchery",brls3721,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-09-08T15:00:00Z,"Citrus Fruits",cfrt0921,https://usda.library.cornell.edu/concern/publications/j9602060k,N,N,N
2021-09-10T12:00:00Z,"Cotton Ginnings",ctgn3721,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2021-09-10T12:00:00Z,"Crop Production",crop0921,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2021-09-10T15:00:00Z,"Peanut Prices",pnpr3721,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-09-13T16:00:00Z,"Crop Progress",prog3821,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-09-15T15:00:00Z,"Broiler Hatchery",brls3821,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-09-15T15:00:00Z,"Livestock Historical Track Records",lvstan21,https://usda.library.cornell.edu/concern/publications/4b29b598d,N,N,N
2021-09-15T15:00:00Z,"Turkey Hatchery",tkha0921,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2021-09-16T15:00:00Z,"Hop Stocks",hops0921,https://usda.library.cornell.edu/concern/publications/sb397825r,N,N,N
2021-09-17T15:00:00Z,"Peanut Prices",pnpr3821,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-09-20T15:00:00Z,"Milk Production",mkpr0921,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2021-09-20T16:00:00Z,"Crop Progress",prog3921,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-09-22T15:00:00Z,"Broiler Hatchery",brls3921,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-09-22T15:00:00Z,"Chickens and Eggs",ckeg0921,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2021-09-22T15:00:00Z,"Cold Storage",cost0921,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2021-09-23T12:00:00Z,"Cotton Ginnings",ctgn3921,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2021-09-23T15:00:00Z,"Livestock Slaughter",lstk0921,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2021-09-24T15:00:00Z,"Cattle on Feed",cofd0921,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2021-09-24T15:00:00Z,"Hogs and Pigs",hgpg0921,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,Y
2021-09-24T15:00:00Z,"Peanut Prices",pnpr3921,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-09-24T15:00:00Z,"Poultry Slaughter",psla0921,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2021-09-24T15:00:00Z,"Turkeys Raised",tuky0921,https://usda.library.cornell.edu/concern/publications/0g354f23n,N,N,N
2021-09-27T15:00:00Z,"Peanut Stocks and Processing",pnst0921,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2021-09-27T16:00:00Z,"Crop Progress",prog4021,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-09-28T15:00:00Z,"Egg Products",eggs0921,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2021-09-28T15:00:00Z,"Potatoes",pots0921,https://usda.library.cornell.edu/concern/publications/fx719m44h,N,N,N
2021-09-29T15:00:00Z,"Broiler Hatchery",brls4021,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-09-30T12:00:00Z,"Grain Stocks",grst0921,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,Y
2021-09-30T12:00:00Z,"Small Grains Summary",smgr0921,https://usda.library.cornell.edu/concern/publications/5t34sj573,N,N,Y
2021-09-30T15:00:00Z,"Agricultural Prices",agpr0921,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2021-10-01T15:00:00Z,"Cotton System",cact1021,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2021-10-01T15:00:00Z,"Fats & Oils",cafo1021,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2021-10-01T15:00:00Z,"Grain Crushings",cagc1021,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2021-10-01T15:00:00Z,"Peanut Prices",pnpr4021,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-10-04T15:00:00Z,"Dairy Products",dary1021,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2021-10-04T16:00:00Z,"Crop Progress",prog4121,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-10-06T15:00:00Z,"Broiler Hatchery",brls4121,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-10-08T15:00:00Z,"Peanut Prices",pnpr4121,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-10-12T12:00:00Z,"Cotton Ginnings",ctgn4221,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2021-10-12T12:00:00Z,"Crop Production",crop1021,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2021-10-12T16:00:00Z,"Crop Progress",prog4221,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-10-13T15:00:00Z,"Broiler Hatchery",brls4221,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-10-15T15:00:00Z,"Peanut Prices",pnpr4221,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-10-15T15:00:00Z,"Turkey Hatchery",tkha1021,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2021-10-18T16:00:00Z,"Crop Progress",prog4321,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-10-20T15:00:00Z,"Broiler Hatchery",brls4321,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-10-20T15:00:00Z,"Milk Production",mkpr1021,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2021-10-21T15:00:00Z,"Livestock Slaughter",lstk1021,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2021-10-22T12:00:00Z,"Cotton Ginnings",ctgn4321,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2021-10-22T12:00:00Z,"Rice Stocks",rice1021,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2021-10-22T15:00:00Z,"Cattle on Feed",cofd1021,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2021-10-22T15:00:00Z,"Chickens and Eggs",ckeg1021,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2021-10-22T15:00:00Z,"Cold Storage",cost1021,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2021-10-22T15:00:00Z,"Peanut Prices",pnpr4321,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-10-25T15:00:00Z,"Poultry Slaughter",psla1021,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2021-10-25T16:00:00Z,"Crop Progress",prog4421,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2021-10-27T15:00:00Z,"Broiler Hatchery",brls4421,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2021-10-27T15:00:00Z,"Peanut Stocks and Processing",pnst1021,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2021-10-28T15:00:00Z,"Egg Products",eggs1021,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2021-10-29T15:00:00Z,"Agricultural Prices",agpr1021,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2021-10-29T15:00:00Z,"Peanut Prices",pnpr4421,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2021-11-01T15:00:00Z,"Cotton System",cact1121,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2021-11-01T15:00:00Z,"Fats & Oils",cafo1121,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2021-11-01T15:00:00Z,"Flour Milling",cafl1121,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
